"vacancy_id","search_text","name","employer_name","area_name","published_date","experience_name","schedule_name","salary_avg","salary_currency"
"130620147","python developer","Python-разработчик (backend developer)","Neoflex","Саратов","2026-03-11","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131139499","python developer","Middle/Senior Auto QA Engineer","Robusta","Москва","2026-03-11","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131080281","python developer","Data Engineer/Инженер данных","ПРАВОКАРД - мультисервисная платформа","Москва","2026-03-10","От 1 года до 3 лет","Полный день",NULL,NULL
"130177052","python developer","Middle QA тестировщик","БАНК РОССИЯ","Санкт-Петербург","2026-03-05","От 1 года до 3 лет","Полный день",NULL,NULL
"131033256","python developer","Тестировщик системного ПО (QA-инженер)","Концерн Созвездие","Москва","2026-03-06","От 1 года до 3 лет","Полный день","156000.000000000000","RUR"
"131058426","python developer","Middle/Middle+ Python разработчик","Пульс Инноваций","Москва","2026-03-09","Более 6 лет","Полный день","275000.000000000000","RUR"
"131133990","python developer","Специалист по тестированию АБС ЦФТ-Банк","Экспобанк","Москва","2026-03-11","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131049963","python developer","Python-разработчик","RENTA-COR","Ташкент","2026-03-11","От 1 года до 3 лет","Полный день",NULL,NULL
"131137759","python developer","Python-разработчик","Фитбейс","Москва","2026-03-11","От 1 года до 3 лет","Удаленная работа","80000.000000000000","RUR"
"131067195","python developer","Ведущий специалист группы системного администрирования отдела информационных технологий","Транснефть Финанс","Омск","2026-03-10","От 1 года до 3 лет","Полный день","120000","RUR"
"131152824","python developer","Backend-разработчик (MongoDB / Grails / Go)","ВебСпорт","Москва","2026-03-12","От 3 до 6 лет","Удаленная работа","185000.000000000000","RUR"
"131059231","python developer","Junior Full-Stack Developer","Вавилин Евгений Александрович","Ижевск","2026-03-10","Нет опыта","Удаленная работа","50000","RUR"
"131093916","python developer","Программист / разработчик","ОМП","Санкт-Петербург","2026-03-10","От 1 года до 3 лет","Полный день",NULL,NULL
"130753352","python developer","Frontend-разработчик в команду K2 Cloud","K2 Тех","Москва","2026-02-25","От 1 года до 3 лет","Полный день",NULL,NULL
"131034022","python developer","Разработчик Python (Backend)","Страховая компания Alatau City Garant","Алматы","2026-03-06","От 1 года до 3 лет","Полный день",NULL,NULL
"131152868","python developer","Продуктовый аналитик","МФК ВЭББАНКИР","Москва","2026-03-12","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131085645","python developer","Backend разработчик (Python middle)","КОНТРОЛ лизинг","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131088440","python developer","Продуктовый аналитик","BelkaCar","Москва","2026-03-10","От 1 года до 3 лет","Удаленная работа","215000.000000000000","RUR"
"130782664","python developer","Backend‑разработчик Python/Django (middle/middle+)","ProOrder","Москва","2026-02-26","От 3 до 6 лет","Удаленная работа","300000.000000000000","RUR"
"131000777","python developer","Backend-разработчик | Middle - Senior+","Effective","Москва","2026-03-11","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131114200","python developer","DevOps-инженер","Почтатех","Москва","2026-03-11","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131000923","python developer","Golang Backend разработчик","FREEDOM MOBILE","Алматы","2026-03-05","От 1 года до 3 лет","Полный день",NULL,NULL
"131116844","python developer","Специалист по Machine Learning/ML-инженер/Python разработчик","Код Грин Инжиниринг","Санкт-Петербург","2026-03-11","От 1 года до 3 лет","Полный день",NULL,NULL
"131130590","python developer","Backend-разработчик (Python/TypeScript, Junior)","Спиридонов Павел Игоревич","Москва","2026-03-11","От 1 года до 3 лет","Полный день","80000","RUR"
"131070122","python developer","PHP-разработчик (middle/senior)","Школа рекламы","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа","200000","RUR"
"131104448","python developer","Middle Python developer","Авантелеком","Новосибирск","2026-03-11","От 3 до 6 лет","Удаленная работа","150000","RUR"
"131058403","python developer","Backend-разработчик python","Priqol Labs","Москва","2026-03-09","От 1 года до 3 лет","Удаленная работа","2000.0000000000000000","USD"
"131142575","python developer","Junior AI Engineer","amoCRM","Москва","2026-03-11","Нет опыта","Полный день",NULL,NULL
"131039655","python developer","Backend-developer (Python)","Workmate","Москва","2026-03-06","Нет опыта","Удаленная работа","70000","RUR"
"131099818","python developer","Аналитик данных контента","Okko","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131137724","python developer","Junior DevOps Engineer","Anima Technologies","Москва","2026-03-11","От 1 года до 3 лет","Полный день",NULL,NULL
"131117271","python developer","Системный администратор","Uplab","Москва","2026-03-11","От 1 года до 3 лет","Удаленная работа","90000","RUR"
"131133070","python developer","Go (Golang) Backend Developer","evrone.ru","Москва","2026-03-11","Более 6 лет","Удаленная работа","345000","RUR"
"131100147","python developer","Аналитик коммерческих данных (Power Query, Power Pivot) / Аналитик Продаж","Столото","Воронеж","2026-03-10","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131007637","python developer","Middle QA Engineer","Новые Телеком Решения (НТР)","Москва","2026-03-05","От 3 до 6 лет","Удаленная работа","150000","RUR"
"131128427","python developer","ML/AI Engineer для AI стартапа","HRScan","Минск","2026-03-11","От 3 до 6 лет","Удаленная работа","3750.0000000000000000","USD"
"129315623","python developer","Консультант по исследованиям","ГФК-Русь","Москва","2026-02-27","От 1 года до 3 лет","Полный день","150000","RUR"
"130792469","python developer","Инженер по тестированию (Тестировщик) Senior/Middle+","Иттех","Москва","2026-02-26","От 3 до 6 лет","Удаленная работа","110000.000000000000","RUR"
"131030220","python developer","React разработчик","ДЮК Технологии","Москва","2026-03-06","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131123269","python developer","Middle DevOps Engineer","AppEvent","Ростов-на-Дону","2026-03-11","От 3 до 6 лет","Удаленная работа","200000","RUR"
"131126779","python developer","Инженер-тестировщик в ML (middle/middle+)","Koronatech","Новосибирск","2026-03-11","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130621086","python developer","Стажер QA","Кошелек.Ру","Москва","2026-02-19","Нет опыта","Удаленная работа","30000.000000000000","RUR"
"131129922","python developer","AI-инженер","Aiti Guru","Москва","2026-03-11","От 3 до 6 лет","Полный день",NULL,NULL
"131099639","python developer","Начинающий специалист","Syndicate Group","Москва","2026-03-10","Нет опыта","Удаленная работа","40000.000000000000","RUR"
"131123806","python developer","Технический специалист","Junior Projects","Москва","2026-03-11","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130797681","python developer","Тимлид команды разработки","SW Development","Москва","2026-02-26","Более 6 лет","Удаленная работа","450000.000000000000","RUR"
"131143095","python developer","Computer Vision Researcher (Junior+)","Tevian (ООО Технологии видеоанализа)","Москва","2026-03-11","От 1 года до 3 лет","Удаленная работа","190000.000000000000","RUR"
"131156242","python developer","Python-разработчик (Middle/Senior)","Тагес Джамп","Санкт-Петербург","2026-03-12","От 3 до 6 лет","Полный день","245000.000000000000","RUR"
"131122349","python developer","Senior Backend-разработчик","My Startups","Алматы","2026-03-11","Более 6 лет","Полный день",NULL,NULL
"131074033","python developer","DevOps инженер","QIWI","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131002817","python developer","Middle QA (manual)","GS Labs","Санкт-Петербург","2026-03-12","От 3 до 6 лет","Полный день",NULL,NULL
"131078899","python developer","Senior QA Engineer","COMTEK Inc.","Сербия","2026-03-10","Более 6 лет","Удаленная работа","5750.0000000000000000","USD"
"131118726","python developer","Ведущий backend разработчик","ЮК Вероника","Санкт-Петербург","2026-03-11","От 3 до 6 лет","Удаленная работа","190000.000000000000","RUR"
"129352685","python developer","Middle QA Engineer","Компания Индид","Санкт-Петербург","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130316210","python developer","Junior Backend разработчик","Your CodeReview","Москва","2026-02-10","Нет опыта","Удаленная работа","80000","RUR"
"129927202","python developer","Тестировщик","НТЦ Вулкан","Москва","2026-02-24","От 1 года до 3 лет","Полный день",NULL,NULL
"131011677","python developer","Технический специалист / Вайб-кодер","UpSound","Москва","2026-03-05","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131156704","python developer","QA Engineer/Тестировщик (Middle, Manual + Automation)","Партс Планет Трейдинг","Санкт-Петербург","2026-03-12","От 3 до 6 лет","Полный день",NULL,NULL
"131085182","python developer","Системный аналитик","Colvir Software Solutions","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"127369453","python developer","Python Back-end Разработчик (веб-сервисы) / Python Back-end Developer (web services)","Доктор Веб","Санкт-Петербург","2026-02-11","От 1 года до 3 лет","Полный день",NULL,NULL
"131159449","python developer","Senior PHP Developer","DatsTeam","Москва","2026-03-12","От 3 до 6 лет","Удаленная работа","300000","RUR"
"130919687","python developer","Python developer","eXpress","Москва","2026-03-03","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130511955","python developer","Junior Python разработчик","hitalent","Москва","2026-02-17","Нет опыта","Удаленная работа","90000.000000000000","RUR"
"131134477","python developer","Тестировщик Naimus.Ai","АЙФЭЛЛ","Москва","2026-03-11","От 1 года до 3 лет","Удаленная работа","180000","RUR"
"131118661","python developer","QA Lead / QA Manager","Notix.Games","Кипр","2026-03-11","Более 6 лет","Удаленная работа",NULL,NULL
"131129691","python developer","IT Sourcer / IT сорсер / IT researcher / IT ресёрчер","Синьор Софт","Рязань","2026-03-11","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131135430","python developer","DevOps-инженер (junior)","НАСКА","Псков","2026-03-11","Нет опыта","Полный день","110000.000000000000","RUR"
"130604315","python developer","Стажер DevOps","AGIMA","Москва","2026-02-19","Нет опыта","Полный день",NULL,NULL
"130740822","python developer","Специалист по обеспечению качества (QA инженер 1С)","VVP Group","Москва","2026-02-25","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131013138","python developer","Python Backend разработчик (Middle/Middle+)","СБК Парус","Москва","2026-03-11","От 1 года до 3 лет","Полный день",NULL,NULL
"131074328","python developer","Python программист Middle","ЕВАППС","Тула","2026-03-10","От 3 до 6 лет","Удаленная работа","180000","RUR"
"131100394","python developer","AI‑разработчик (Claude / vibe‑coding)","Frog Studios","Москва","2026-03-10","Нет опыта","Удаленная работа","65000.000000000000","RUR"
"131001201","python developer","SQL-разработчик","Цифролаб","Москва","2026-03-05","Более 6 лет","Полный день",NULL,NULL
"131065180","python developer","AI Engineer","2ГИС-Справочник Двух Столиц","Алматы","2026-03-10","От 3 до 6 лет","Полный день",NULL,NULL
"131098723","python developer","Backend Developer (Middle)","JetLend","Санкт-Петербург","2026-03-10","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131038284","python developer","QA Engineer","КейДев","Минск","2026-03-06","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131021187","python developer","Стажёр backend-разработчик","Лаборатория Касперского","Москва","2026-03-06","Нет опыта","Гибкий график",NULL,NULL
"130981848","python developer","Backend-разработчик (Python, High-load API)","Глушкова Ксения Евгеньевна","Москва","2026-03-04","От 1 года до 3 лет","Удаленная работа","125000.000000000000","RUR"
"131131769","python developer","Python fullstack разработчик","ГУРУХИ ШИРКАТХОИ ЭРА","Таджикистан","2026-03-11","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131100167","python developer","Помощник разработчика образовательных платформ","Шаихова","Астана","2026-03-10","От 1 года до 3 лет","Полный день","250000.000000000000","KZT"
"130763636","python developer","QA manual","Группа компаний Астра","Москва","2026-02-25","Нет опыта","Удаленная работа",NULL,NULL
"131121401","python developer","Fullstack-разработчик","Академия профессионального коучинга и психологии 5 Prism","Санкт-Петербург","2026-03-11","От 1 года до 3 лет","Удаленная работа","120000","RUR"
"130716355","python developer","Python разработчик | Middle | Senior в Fintech","МКК Луна","Москва","2026-02-24","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131058843","python developer","Python-разработчик/аналитик, техническая поддержка","Саппи Аналитикс","Москва","2026-03-10","От 1 года до 3 лет","Удаленная работа","15000","RUR"
"130826966","python developer","Тестировщик ПО (QA-инженер)","3snet","Санкт-Петербург","2026-03-11","От 1 года до 3 лет","Удаленная работа","120000.000000000000","RUR"
"131083124","python developer","Backend-разработчик (middle/middle+)","Ананас. ИТ Решения","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130988855","python developer","Frontend-разработчик TypeScript React (middle/senior)","Ceramic3d","Екатеринбург","2026-03-05","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131140240","python developer","Middle Backend-разработчик (FastAPI/Node.js)","ЦЕНТР ХК","Москва","2026-03-11","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131100066","python developer","System Engineer (Infrastructure)","Лаборатория Касперского","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130848460","python developer","Senior Backend Developer (Python)","Маркетинг Точнее","Москва","2026-02-28","Более 6 лет","Удаленная работа",NULL,NULL
"131078526","python developer","DevOps-инженер","Фьюжн","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131001790","python developer","Quality assurance engineer","Хантфлоу интеграция УЗ2","Москва","2026-03-05","От 3 до 6 лет","Удаленная работа","159450.000000000000","RUR"
"131018867","python developer","Python разработчик","ГНИВЦ","Москва","2026-03-06","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131032089","python developer","Главный специалист Отдела внедрения и сопровождения программных продуктов","Гипротрубопровод","Москва","2026-03-06","Более 6 лет","Полный день","307500.000000000000","RUR"
"130620184","python developer","Ведущий системный аналитик","StormWall™","Москва","2026-02-19","Более 6 лет","Удаленная работа",NULL,NULL
"130690903","data engineer","Project Manager in Report Development Team (Power BI / Finance)","БИЛАБС","Алматы","2026-02-24","От 3 до 6 лет","Полный день","1500000","KZT"
"130630758","python developer","QA engineer","Суперлига","Санкт-Петербург","2026-02-20","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131075678","python developer","Младший разработчик","ДИКСИ, группа компаний","Саратов","2026-03-10","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131076738","python developer","Python разработчик / Senior","Литрес","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"129891179","python developer","Python-разработчик","the_covert","Тбилиси","2026-02-24","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130671708","python developer","Junior Python Developer","Удовиченко Анастасия Александровна","Челябинск","2026-02-23","Нет опыта","Удаленная работа","92500.000000000000","RUR"
"130457949","python developer","Python-разработчик CTO","Робита","Москва","2026-02-16","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130777648","python developer","Python backend developer / Бэкенд разработчик на питоне","Neuro-Core","Москва","2026-02-26","От 1 года до 3 лет","Удаленная работа","190000.000000000000","RUR"
"130939460","python developer","Java-разработчик","РТК-СОФТ","Москва","2026-03-09","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130567678","python developer","Junior Python-разработчик в команду AI","ФГАНУ НИИ Спецвузавтоматика","Ростов-на-Дону","2026-02-18","От 1 года до 3 лет","Полный день","75000.000000000000","RUR"
"130408943","python developer","Junior DevOps","Just AI","Санкт-Петербург","2026-02-12","Нет опыта","Полный день",NULL,NULL
"131104488","python developer","Junior Python-developer","Телеграм-канал headlines (ИП Валеев Ренат Тагирович)","Томск","2026-03-11","От 1 года до 3 лет","Полный день","60000","RUR"
"130391993","python developer","PHP программист (Yii2)","Геномед","Москва","2026-02-12","От 1 года до 3 лет","Удаленная работа","135000.000000000000","RUR"
"130614417","python developer","Инженер-тестировщик","Астрал-Софт","Москва","2026-02-19","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131054141","python developer","Middle/Senior Python/Django Developer","Интерактивное агентство Это Легко","Москва","2026-03-09","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131024251","python developer","Backend-разработчик Python","Вкусно — и точка","Москва","2026-03-06","От 3 до 6 лет","Полный день",NULL,NULL
"131126851","python developer","Менеджер проектов","Яндекс","Алматы","2026-03-11","От 3 до 6 лет","Полный день",NULL,NULL
"131029850","python developer","DevOps инженер / Системный администратор","Инсап","Москва","2026-03-06","От 3 до 6 лет","Полный день","200000.000000000000","RUR"
"130921328","python developer","Тестировщик десктопного приложения (Junior/Junior+)","VR Concept","Москва","2026-03-03","От 1 года до 3 лет","Удаленная работа","75000.000000000000","RUR"
"131119397","python developer","Химик-ассистент R&D","Watashiwa","Москва","2026-03-11","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130532881","python developer","Python-разработчик","БИЗНЕС КОННЕКТ","Москва","2026-02-17","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131124833","python developer","Python-разработчик","Передовые технологии","Новосибирск","2026-03-11","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130922274","python developer","Junior Python-разработчик","SberTech","Санкт-Петербург","2026-03-03","Нет опыта","Полный день","130000","RUR"
"130746087","python developer","Frontend-разработчик в команду инфраструктурного продукта","КРОК","Москва","2026-02-25","От 1 года до 3 лет","Полный день",NULL,NULL
"130996156","python developer","Ведущий разработчик (Python)","Мультифактор","Москва","2026-03-11","От 3 до 6 лет","Полный день",NULL,NULL
"131057671","python developer","Python Developer (AI)","LionAdverts","Москва","2026-03-09","От 3 до 6 лет","Удаленная работа","2500","USD"
"130196291","python developer","Python-разработчик","Финансово-правовой альянс","Санкт-Петербург","2026-03-02","От 1 года до 3 лет","Полный день","200000","RUR"
"131001471","python developer","Системный администратор / младший DevOps-инженер","Федеральное агентство водных ресурсов","Москва","2026-03-05","От 1 года до 3 лет","Полный день","160000","RUR"
"131083061","python developer","Trainee/Python Developer","ЭлмоСофт","Минск","2026-03-10","Нет опыта","Гибкий график",NULL,NULL
"130806910","python developer","Стажер аналитик данных ВТБ Юниор","Changellenge","Москва","2026-02-26","Нет опыта","Полный день","81000.000000000000","RUR"
"131004407","python developer","Системный аналитик Ред ВРМ","Ред Софт","Москва","2026-03-05","От 3 до 6 лет","Полный день",NULL,NULL
"131035975","python developer","Python Developer","Ок Софт","Москва","2026-03-09","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130743475","python developer","Backend-разработчик (офис)","ФГУП НТЦ оборонного комплекса Компас","Москва","2026-02-25","От 1 года до 3 лет","Полный день","131250.000000000000","RUR"
"131047472","python developer","Junior Python Developer","Арелаг консалт","Минск","2026-03-07","Нет опыта","Удаленная работа",NULL,NULL
"130864925","python developer","Back-end Python/Django разработчик","Т8","Москва","2026-03-02","От 1 года до 3 лет","Полный день",NULL,NULL
"130979156","python developer","Prompt Engineer в Robolabs AI (Разработка ИИ агентов в Whatsapp)","ROBOLABS","Алматы","2026-03-11","От 1 года до 3 лет","Полный день","275000.000000000000","KZT"
"131077027","python developer","Manual QA Engineer [MWS Cloud Platform]","МТС","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131003778","python developer","DevOps-инженер","Ценные люди","Москва","2026-03-05","От 1 года до 3 лет","Удаленная работа","210000.000000000000","RUR"
"131020032","python developer","Инженер по автоматизации (junior)","БАЗИС","Москва","2026-03-06","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130391014","python developer","Backend-разработчик","Глушкова Ксения Евгеньевна","Москва","2026-02-12","От 1 года до 3 лет","Удаленная работа","115000.000000000000","RUR"
"131098615","python developer","IT Project Manager / Руководитель проектами (Товарная аналитика)","Rubbles","Москва","2026-03-10","Более 6 лет","Полный день","375000.000000000000","RUR"
"130585178","python developer","ML / LLM Engineer (Production Agentic Systems)","Production IT","Москва","2026-02-18","От 3 до 6 лет","Удаленная работа","225000.000000000000","RUR"
"131056364","python developer","Analyst","Finstar Financial Group","Москва","2026-03-09","От 1 года до 3 лет","Полный день","3000","EUR"
"131131920","python developer","DevOps-инженер (midlle+/senior)","Айкон Про","Москва","2026-03-11","От 3 до 6 лет","Удаленная работа","280000","RUR"
"131065910","python developer","Разработчик С++ (junior)","Уникальные Волоконные Приборы - Комплексные Системы","Москва","2026-03-10","От 1 года до 3 лет","Полный день","115000","RUR"
"130576466","python developer","Data Engineer (МГТС)","МТС","Москва","2026-02-18","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130963112","python developer","Backend-разработчик (Middle+/Senior)","ДЖЕЙКЕТ РАБОТА","Москва","2026-03-10","От 1 года до 3 лет","Полный день","425000.000000000000","RUR"
"131063773","python developer","Python Developer","Волков Ярослав Валерьевич","Якутск","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131085396","python developer","Инженер по тестированию (Senior)","Государственное казенное учреждение Московской Области «Центр Компетенций Госуправления»","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130986269","python developer","Руководитель направления","DCloud","Москва","2026-03-05","От 3 до 6 лет","Удаленная работа","350000","RUR"
"130788177","python developer","Системный администратор","Тануки, японский ресторан","Москва","2026-02-26","От 3 до 6 лет","Полный день","350000","RUR"
"131074839","python developer","Senior IT & AI Infrastructure Administrator","Полин Разработки","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа","500000","RUR"
"130854992","python developer","Стажёр фулстек-разработчик/Intern full-stack development","Рекруто","Санкт-Петербург","2026-03-01","Нет опыта","Гибкий график",NULL,NULL
"131000221","python developer","DevOps Engineer Trainee / Стажер","ПЛЕЙСДЕВ","Санкт-Петербург","2026-03-05","Нет опыта","Удаленная работа","60000.000000000000","RUR"
"131152927","python developer","Python-разработчик (Middle)","Fido-Biznes","Ташкент","2026-03-12","От 3 до 6 лет","Полный день",NULL,NULL
"131084166","python developer","Prompt-инженер / LLM инженер / AI инженер","Строительный Двор","Москва","2026-03-10","От 1 года до 3 лет","Полный день",NULL,NULL
"131127447","python developer","Инженер-программист","Геологика","Новосибирск","2026-03-11","От 1 года до 3 лет","Полный день","140000.000000000000","RUR"
"130713848","python developer","QA инженер","АИМОР","Москва","2026-02-24","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131055702","python developer","AI Engineer","Артсофт-Технологии","Москва","2026-03-09","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131060323","python developer","DevOps Engineer","Rubius","Москва","2026-03-10","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131089376","python developer","PHP Developer","Селадон девелопмент","Минск","2026-03-10","Более 6 лет","Удаленная работа",NULL,NULL
"130891618","python developer","Инженер по тестированию","Киберпротект","Москва","2026-03-02","От 3 до 6 лет","Удаленная работа",NULL,NULL
"130966093","python developer","Automation Engineer Python","Перфоманс Лаб","Москва","2026-03-04","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130996402","python developer","Бизнес-аналитик","Revenue Lab","Москва","2026-03-05","Нет опыта","Полный день","50000.000000000000","RUR"
"131089275","python developer","Tech Lead Frontend","Sapiens solutions","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131087576","python developer","DevOps-инженер","Marfatech","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131030296","python developer","Начинающий инженер-программист","Айтими","Екатеринбург","2026-03-06","От 1 года до 3 лет","Полный день",NULL,NULL
"131140272","python developer","Python-разработчик middle (ML)","Радиофид","Санкт-Петербург","2026-03-11","От 1 года до 3 лет","Полный день","160000.000000000000","RUR"
"130780971","python developer","Ведущий инженер-тестировщик","ДИКСИ, группа компаний","Москва","2026-02-26","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131116007","python developer","Software Engineer","ОсОО Ентвиклербург","Бишкек","2026-03-11","От 1 года до 3 лет","Полный день","95000.000000000000","KGS"
"130483378","python developer","Тестировщик ПО","Inline Telecom Solutions","Москва","2026-02-16","От 3 до 6 лет","Полный день","155000.000000000000","RUR"
"131035888","python developer","Программист программного обеспечения","УК Медицина","Санкт-Петербург","2026-03-09","От 3 до 6 лет","Полный день","229886","RUR"
"130925281","python developer","Middle QA инженер","Поток.Диджитал","Москва","2026-03-03","От 3 до 6 лет","Удаленная работа","200000.000000000000","RUR"
"131116227","python developer","DevOps Engineer","Арелаг консалт","Минск","2026-03-11","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131002718","python developer","Python-разработчик (middle)","Татнефть Цифровые Технологии","Казань","2026-03-05","От 3 до 6 лет","Полный день",NULL,NULL
"131133748","python developer","Аналитик","САО Медэкспресс","Санкт-Петербург","2026-03-11","От 1 года до 3 лет","Полный день","89000.000000000000","RUR"
"131011471","python developer","Системный аналитик","ZenCode","Пенза","2026-03-05","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131069976","python developer","DevOps-инженер","ВиаМоби","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131072281","python developer","Разработчик на Python уровня Middle","АСБ Беларусбанк","Минск","2026-03-10","От 1 года до 3 лет","Полный день",NULL,NULL
"131002624","python developer","Python-разработчик","Bell Integrator","Москва","2026-03-05","От 3 до 6 лет","Полный день",NULL,NULL
"131026920","python developer","Инженер-программист","НИПФ Ярканон","Астрахань","2026-03-06","Нет опыта","Полный день","70000.000000000000","RUR"
"131101570","python developer","ML-инженер","Мозг-Аналитика","Санкт-Петербург","2026-03-10","От 3 до 6 лет","Удаленная работа","240000.000000000000","RUR"
"130640729","data engineer","Data Science (Kuwait)","GlowByte","Кувейт","2026-02-20","От 3 до 6 лет","Полный день",NULL,NULL
"129994408","python developer","Ведущий системный аналитик","Marfatech","Москва","2026-02-25","От 3 до 6 лет","Полный день",NULL,NULL
"130894038","python developer","QA-engineer/инженер по тестированию","CreativePeople","Москва","2026-03-11","От 3 до 6 лет","Удаленная работа",NULL,NULL
"129299244","python developer","Backend разработчик","Aiti Guru","Москва","2026-03-10","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"131085308","python developer","Python/ML Engineer/Инженер по машинному обучению","ICVR","Москва","2026-03-10","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131106613","data engineer","Proposals Coordinator","WOOD KSS","Атырау","2026-03-11","Более 6 лет","Полный день",NULL,NULL
"131129658","data engineer","Data Scientist в команду Пополнения","X5 Tech","Москва","2026-03-11","Нет опыта","Удаленная работа",NULL,NULL
"131091284","data engineer","Product Manager","Viber","Минск","2026-03-10","Более 6 лет","Полный день",NULL,NULL
"131078810","data engineer","Java-разработчик (Legacy & Reverse Engineering)","CGM","Москва","2026-03-10","Более 6 лет","Удаленная работа","300000","RUR"
"131057075","data engineer","Junior Business Operations Specialist","ЭПАМ Системз","Минск","2026-03-09","Нет опыта","Удаленная работа",NULL,NULL
"130961863","data engineer","Помощник hr-менеджера","GreenCore","Иваново (Ивановская область)","2026-03-04","От 1 года до 3 лет","Полный день","50000","RUR"
"130887611","data engineer","Главный специалист отдела обработки данных","Капиталбанк","Ташкент","2026-03-11","Нет опыта","Полный день",NULL,NULL
"131071579","data engineer","Chief Technology Officer (CTO)","Consorata","Москва","2026-03-10","Более 6 лет","Полный день",NULL,NULL
"131076493","data engineer","Data engineer/Разработчик DWH","МИР ИНСТРУМЕНТА","Москва","2026-03-10","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130500287","data engineer","ML Engineer (recommendations)","Звук","Москва","2026-02-16","От 1 года до 3 лет","Удаленная работа",NULL,NULL
"130994298","data engineer","Senior Frontend Engineer","ТРТ","Тбилиси","2026-03-05","Более 6 лет","Удаленная работа",NULL,NULL
"130670292","data engineer","Senior Data Engineer","Marfatech","Москва","2026-02-23","От 3 до 6 лет","Удаленная работа",NULL,NULL
"131033224","data engineer","Стажер Python разработчик","Aston","Москва","2026-03-06","Нет опыта","Удаленная работа","95000.000000000000","RUR"
"131026306","data engineer","Junior Data Engineer (Laboratory 2.0)","IDF Technology","Минск","2026-03-06","Нет опыта","Полный день",NULL,NULL
"130972916","data engineer","Python-разработчик","Neoflex","Санкт-Петербург","2026-03-04","От 1 года до 3 лет","Полный день",NULL,NULL
